author, date, rating, text
Veronica Lucchese, 5 months ago, 5, "Great ramen and donburi. I was full but I kept eating til the bowls were empty. I got the veggie ramen and danburi, both flavored excellently. The wait staff was really nice and I liked the social distancing measures. There's outdoor seating on the sidewalk available"
Parichit choksi, 5 months ago, 4, 'Good japanese vegetarian food.'
Jack Tut, 5 months ago, 5, 'We went here for a double date and the food was so good! I got myself a pork rice bowl, tonkotsu ramen and an order of spicy pork buns. Everything tasted amazing and our waitress was really friendly. Thank you for such a great experience!'
Samantha Brooke (Zelda Zoldyck), 5 months ago, 5, ''
Ru-Ern Chee, 5 months ago, 4, 'Solid bowl of ramen. Got for takeout. Was not insanely crowded when I went to pick up.'
Mario Montes, 5 months ago, 3, ''
Runley, 6 months ago, 4, "Great ramen, the egg wasn't that very marinated."
Karen Wang, 6 months ago, 5, 'Grabbed shio ramen and spicy pork buns to go - it was ready so quickly and very COVID safe. It’s an amazing addition to the neighborhood!'
G. Lee, 6 months ago, 4, 'It was okishy. The place was clean and the service is nice except for the miscommunications on orders so they got one ramen for two people. I like to revisit to try other dishes. :)'
Frank Beatrice, 6 months ago, 4, "Best 🍜 ramen I've eaten so far 😋!"
Arash Amini, 6 months ago, 4, 'The food was good, but tempura shrimp were kinda oily and batter was thick. Also the waiteres was kinda rude at beginning.'
Juan Manuel Valdez, 6 months ago, 5, 'Amazing  food'
Hayesiatic, 6 months ago, 5, ''
Sang Kim, 6 months ago, 5, 'I had dinner here and I was pleasantly surprised with the quality of their food and their service.\nSpecially I was impressed with their Tonkothu Ramen and Kama Yaki. …'
Robert Kotowski, 6 months ago, 5, 'I LOVE IT HERE!!'
Seung (George) Lee, 6 months ago, 5, 'Great Service'
Jason Lee, 6 months ago, 5, 'Good food and good service 👍'
Eric Hammer, 6 months ago, 4, 'I’ve been making a thoughtful attempt at eating more ramen and Shokudo has confirmed my quest. …'
megha vasudev, 7 months ago, 5, ''
Nate King, 7 months ago, 5, 'Gotta go off for a sec while I’m vibin’ this hard off the moment. Yo I pulled out the container eith my spicy ramen thinking daaaang they just left it all to soak together through travel time? BUT..... BUT, fellow ramen lovers, this …'
Melanie Tam, 7 months ago, 4, 'Finally tried Shokudo one Wednesday evening via UberEats for pickup. Our order was ready before the original quoted time. Here is everything we ordered: …'
Matteo De Santis, 7 months ago, 5, ''
Hanif Dasher, 7 months ago, 5, 'The best Japanese restaurant in the city of Hoboken'
Althea Jn, 7 months ago, 5, 'I constantly come buying some food here. I enjoyed the swift service and well cooked food. 5 stars.'
Suthida Chuenklin, 7 months ago, 4, 'I would really love to give this place 5 stars because their service was excellent and I love the vibe there but I found their foods were little bit lack of flavor, especially the Tonkotsu ramen that was average comparing to the other ramen …'
Suhad HK, 7 months ago, 5, 'Love this place, food is delish!'
Andrei Trifonov, 8 months ago, 5, ''
Me! E. Purino, 8 months ago, 5, 'Ramen and Yakitori was good! Daughters enjoyed using the chopsticks too! They gave us this helpful tool for kids! Will be back!'
majeed simaan, 8 months ago, 5, 'Had sake and Japanese IPA with dinner. Excellent service and dining experience. Loved the ramen and Yakitori (bbq).'
Kavy Jain, 8 months ago, 5, 'This place is a hidden gem.. Ate here first by accident to search for a ramen place .... ended up becoming a recurring customer. Amazing food, amazing ambience, quick service regardless of order being in store or pickup and very friendly staff. Must visit place for ramen in Hoboken'
Ludovic MASSON, 8 months ago, 4, "Good surprise but okay. It is a BYOB place.\nIt's a decent place for Ramen in Hoboken. Ramen were good, nothing exceptional. Gyoza were good. Service was correct as well. …"
Frank Rizzo, 8 months ago, 3, "This was not the best ramen I've ever had. Noodles tasted like they came out of a $0.29 bag. Broths were decent, no complaints there. The pork was the biggest disappointment though. Super thin, not charred at all and bland."
Natalie Burley, 8 months ago, 5, 'Excellent! Had the spicy pork buns, Galbi & Tonkotsu Ramen. The galbi was super flavorful, note - it’s 1 skewer per order so definitely get more! Will be ordering again very soon. A must have in the Hoboken/ Jersey City area!'
Zongyao Mao, 8 months ago, 5, 'Great ramen'
Thomas Slater, 8 months ago, 5, 'Best take out in Hoboken. Never had a bad experience and the food is exceptional'
Murat Unal, 9 months ago, 5, 'Great tonkotsu ramen! Definitely recommend!'
Hellsing Zach, 9 months ago, 5, 'Amazing loved it here excellent service highly recommend'
Vanessa Branch, 9 months ago, 5, 'Great food!'
Joe Falvo, 9 months ago, 5, ''
Aoran Xu, 9 months ago, 4, ''
Laurie Batista, 9 months ago, 5, 'Great local spot with fresh ramen, kimchi and yakatori skewers. Food feels pretty light and healthy and the delivery is packed impeccably. You can tell the management is thoughtful of quality and it’s super affordable.'
Darrell Roch, 9 months ago, 5, 'This is a hidden gem on the north end of 14th.   Something to mention BYOB.  Prices are reasonable and food is delicious.  Tried a few different items and the ramen and everything was delicious'
Mary Lynn Cristiano, 9 months ago, 5, 'Had an amazing time here tonight! To start we ordered edamame, gyoza, and the short rib yakitori. Everything was great but the short rib yakitori was absolutely amazing! …'
Katherine Herrera, 9 months ago, 5, 'Everything was perfect. Delicious food, friendly staff and place was really clean.'
Peter J Carrea, 10 months ago, 5, 'Everything was excellent!!!!'
Shi Yan, 10 months ago, 1, 'The worst service in Hoboken! We love Ramen and we were so happy that the first Ramen restaurant in uptown Hoboken finally opened. However, we had very unpleasant experience with their service. The Asian lady has no passion at all. She was …'
Jenny Tran, 10 months ago, 5, 'Stumbled upon this cozy Japanese spot while my bf and I were in Hoboken and I gotta say.. I’m glad we did! The interior aesthetics weren’t the best, but the food made up for it. Tasted authentic and was presented nicely. Worth a try if you’re in the area.'
M. J., 10 months ago, 5, ''
Laura Finelli, 10 months ago, 5, 'Delicious food, friendly staff and nice ambience.  I love that when getting takeout the ramen comes separated so you can combine ingredients at home. Highly recommend!'
Ken McGrory, 10 months ago, 5, 'New fav ramen spot'
Rossi Ojeda, 10 months ago, 5, 'One of my favorite place to have ramen, and their rice bowls are incredible as well. I’ve tried both type of desserts and they are both delicious. Their buns look great, but I don’t like pork and that’s the only option they have. I would …'
Eric Zhang, 11 months ago, 5, 'Okonomyaki was really good even as takeout!  Ramen is pretty solid as well.'
Marlon Diaz, 11 months ago, 5, ''
Ryan Wang, 11 months ago, 4, ''
Anni M, 11 months ago, 5, 'Delicious ramen, really good spicy pork buns, and really good galbi (beef shirt rib) and negima (chicken) yakitori. I split one shio ramen between my two kids, who aren’t very adventurous, so I kept theirs pretty plain—they loved it! I did …'
Murat Unal, 11 months ago, 5, 'Very good spicy pork ramen! Nice broth! I would recommend!'
christelle guerrero, 11 months ago, 5, 'I love their Ramen!'
michal shtofman, a year ago, 5, ''
Dean Saidon, a year ago, 4, 'Ordered here for the first time because I saw that the reviews were good. The food was overall tasty, I ordered the spicy ramen, shumai, and shrimp. Portion sizes for shumai and shrimp were a bit comical for the price. The photo is ALL the shrimp they gave and they charged $8...'
Philip Evan DeCorte, a year ago, 5, ''
Emily Ng, a year ago, 5, 'nice place, looked really good! tasty too'
Francisco Tavares, a year ago, 2, "Tonkotsu ramen was really good, and they separate the noodles and the broth so that your noodles don't get soggy on the way back home!\nEdit: I ordered once again, however this time I tried ordering the shio ramen. …"
Euris Capellan, a year ago, 5, 'One on the best Japanese shops I have ever been to. The Tonkotsu Ramen with their specialty spice is amazing. Price is fair as well.'
Daniela Antic, a year ago, 5, 'The woman who took my order of the phone was very patient, I can not eat rice. She helped cater my order so that I am able to enjoy their food without hesitation. Thank you!!! 5/5'
Sara Silver, a year ago, 5, 'Best ramen in the NJ/NY area, by far. The broth and noodles were perfect. Staff very friendly. Will definitely be coming back soon.'
Miriam Duro, a year ago, 5, 'Their shio ramen, miso ramen, steamed shumai, and edemame are amazing.'
Celene Rodriguez, a year ago, 3, '(This post is after the owner replied) A select few of the meals that were selected were subpar. There was something about the texture in the pork and chicken with rice bowls we received that did not sit well in our stomachs. We choose a …'
John Parente, a year ago, 5, 'Food is awesome, and everyone who works there is really nice. Great addition to Hoboken.'
Jihye Kang, a year ago, 5, ''
Philip Mierswa, a year ago, 5, ''
Jiaren Li, a year ago, 5, 'Definitely my new go-to place for ramen craving in Hoboken without the need to take public transit to elsewhere. I have so far tried miso ramen and tonkatsu ramen - both of which met my expectations. The broth was nice and rich. Meat was …'
William Meier, a year ago, 5, ''
Alex Gonzalez, a year ago, 5, ''
Leroy Fernandes, a year ago, 4, ''
Jay Lee, a year ago, 5, ''
Edward L, a year ago, 5, "Spicy pork buns and the ramen all at a reasonable price.\n\nJust don't get the tea pot. Isn't anything special."
Shawn Lin, a year ago, 5, 'Great service and nice food here.'
Toni L, a year ago, 5, 'Best ramen in Hoboken'
Dan Hayes-Patterson, a year ago, 5, ''
Seoyoung Morris, a year ago, 5, ''
Maria Pia Caraccia, a year ago, 5, ''
Resh K, a year ago, 4, 'Got delivery from this place. If heaven was a place on earth it would be in every bite of the okonomiyaki from here. It was so good with crispy bacon and great sauce. …'
moon choi, a year ago, 5, 'Came here this weekend and the food was great! The service was speedy and the waiters were extremely helpful. I had three different types of ramen which were amazing. Personally I would recommend the spicy miso ramen which definitely hit …'
Harry Lee, a year ago, 5, 'Great tents are here.  Come join me.'
Piyaporn L., a year ago, 5, 'This is the best ramen in Hoboken so far.'
Jung Keun Lee, a year ago, 5, ''
Andrew Gaw, a year ago, 5, ''
Jason Manenkoff, a year ago, 3, 'Pork buns were ok. Fried chicken below average. Ramen mediocre although better than “fish and ramen” along with “Miso ramen” and “Ani Ramen”. Probably deserves 3.5 but will go with 3 because wouldn’t go back. Service was good as was …'
Rory Downes, a year ago, 5, 'I love this place so much - the spicy miso ramen is unbelievable - I also throw a momo (skewered chicken thigh) into it for some extra protein - so good!'
Gabi, a year ago, 4, 'I was really excited for this place to open. But the vegetarian ramen is an overpriced let down. You spend like16 dollars on barely anything and it’s mediocre tasting . Vivi’s is way better with the ramen. But this place does have yummy sides and rice bowls. I just wouldn’t recommend the ramen. Very sweet workers and service'
Adrienne Doyle, a year ago, 5, ''
Josh Nicholas, a year ago, 5, 'really good food. a bit different than other restaurants but in a good way. ordered the spicy miso ramen and the broth was so delicious. the pork buns are great too, if you’re in the area i highly recommend this restaurant:)'
Doe, a year ago, 5, 'The best ramen in Hoboken. This is where you can get the creamy Tonkutsu ramen.'
Rokotoff, a year ago, 5, 'Recommend!!!'
seon chang, a year ago, 5, '(Translated by Google) Very neat, delicious and so good.\n\n(Original)\n아주 깔끔하고 맛있고 너무 좋았습니다.'
Sunhee Hwang, a year ago, 5, ''
Lantian Zhang, a year ago, 5, 'Great Donburi and Chicken karaage.'
Katsuya K, a year ago, 3, "(Translated by Google) I haven't eaten it yet, but I'll deliver it next time.\n\n→ Yakitori? It was like that. I wonder if it was baked in the oven. …"
KwanWoo Lee, a year ago, 5, '(Translated by Google) Eat so good and the food is so neat and tasty.\nHighly recommended .... …'
Mathieu Cattafesta, a year ago, 5, 'New local spot. Great for tasty ramen take-out!'
Jimmy Cho, a year ago, 5, 'Finally Shokudo is open for business !!\nAfter long long period of time for construction. …'
Emily Goldstein, a year ago, 5, ''
