author,date,rating,text
sunghee kim, 2 years ago, 4,best best korean style fried chicken hoboken great delivery mood dine try soy garlic spicy w extra sauce side
Cory Lee, 2 years ago, 5,
Ora Ora Ora Ora, 2 years ago, 5,great chicken
Xiao Wang, 2 years ago, 4,
Brett Hladczuk, 3 years ago, 5,someone came took order mine waited 30 minute guy reading friendly word place top notch wing perfectly crispy garlic-soy sauce enough overbearing underwhelming bit understaffed service friendly hardworking even gave free drink found waited long  coming back
Robert Frusina, 3 years ago, 5,really dank food beef amazing  let title fool
Christine Zhao, 3 years ago, 5,
Gary Engler, 3 years ago, 4,
Divya Rathore, 3 years ago, 5,
Carlo Ang (CaraB00), 3 years ago, 5,
pouria babvey, 3 years ago, 1,like food serving delivery tooo slow
JP PHX, 3 years ago, 4,
Osvaldo Lopez, 3 years ago, 5,
Lorenzo D-W, 3 years ago, 5,love clerk personality
Nate Harp, 3 years ago, 4,good food
Giorgio Rosi, 3 years ago, 5,best korean fried chicken eaten fry delicious crispy garden salad also really good
Jennifer Spadavecchia, 3 years ago, 5,n't get sooner great food delicious fresh place spotless
Brenda Brown-Williams, 3 years ago, 5,love food staff
LUI L, 3 years ago, 2,fried chicken good salad ordinary standard delivery slow often 30min late want u starve death
Enrique Dayanghirang, 3 years ago, 4,
dianne davis, 3 years ago, 5,
John Tessieri, 3 years ago, 2,chicken good great place n't cleanest
Coco Zhu, 3 years ago, 5,
Ziyun Dong, 3 years ago, 5,love place  korean style wing
Bo Li, 3 years ago, 4,
Jean-Baptiste Lefevre, 3 years ago, 4,really good chicken
qh L, 3 years ago, 5,
Michael Wilson, 3 years ago, 4,
Thomas McG., 3 years ago, 1,
Gene Lol, 3 years ago, 5,place amazing
Stuart Lester, 3 years ago, 4,
Yumin Yi, 3 years ago, 5,
Saoirse Lavach, 3 years ago, 1,terrible
Benjamin Zhang, 3 years ago, 5,
Mstofel123 Kuuipo, 3 years ago, 5,
Chen Yuan, 3 years ago, 5,
Saravanan Setty, 3 years ago, 5,really crispy wing right amount sweet spicy sauce made one best wing ever wing seemed made fresh also amount wing present small pack quite lot keep mind ordering
James Fong, 3 years ago, 5,gud
